0 	 -16.00000000 
1 	 -16.00000000 
2 	 -16.00000000 
3 	 -16.00000000 
4 	 -16.00000000 
5 	 -16.00000000 
6 	 -16.00000000 
7 	 -16.00000000 
8 	 -16.00000000 
9 	 -16.00000000 
10 	 -16.00000000 
11 	 -16.00000000 
12 	 -16.00000000 
13 	 -16.00000000 
14 	 -16.00000000 
15 	 -16.00000000 
16 	 -16.00000000 
17 	 -16.00000000 
18 	 -16.00000000 
19 	 -16.00000000 
20 	 -16.00000000 
21 	 -16.00000000 
22 	 -16.00000000 
23 	 -16.00000000 
24 	 -16.00000000 
25 	 -16.00000000 
26 	 -16.00000000 
27 	 -16.00000000 
28 	 -16.00000000 
29 	 -16.00000000 
30 	 -16.00000000 
31 	 -16.00000000 
32 	 -16.00000000 
33 	 -16.00000000 
34 	 -16.00000000 
35 	 -16.00000000 
36 	 -16.00000000 
37 	 -16.00000000 
38 	 -16.00000000 
39 	 -16.00000000 
40 	 -16.00000000 
41 	 -16.00000000 
42 	 -16.00000000 
43 	 -16.00000000 
44 	 -16.00000000 
45 	 -16.00000000 
46 	 -16.00000000 
47 	 -16.00000000 
48 	 -16.00000000 
49 	 -16.00000000 
50 	 -16.00000000 
51 	 -16.00000000 
52 	 -16.00000000 
53 	 -16.00000000 
54 	 -16.00000000 
55 	 -16.00000000 
56 	 -16.00000000 
57 	 -16.00000000 
58 	 -16.00000000 
59 	 -16.00000000 
60 	 -16.00000000 
61 	 -16.00000000 
62 	 -16.00000000 
63 	 -16.00000000 
64 	 -16.00000000 
65 	 -16.00000000 
66 	 -16.00000000 
67 	 -16.00000000 
68 	 -16.00000000 
69 	 -16.00000000 
70 	 -16.00000000 
71 	 -16.00000000 
72 	 -16.00000000 
73 	 -16.00000000 
74 	 -16.00000000 
75 	 -16.00000000 
76 	 -16.00000000 
77 	 -16.00000000 
78 	 -16.00000000 
79 	 -16.00000000 
80 	 -16.00000000 
81 	 -16.00000000 
82 	 -16.00000000 
83 	 -16.00000000 
84 	 -16.00000000 
85 	 -16.00000000 
86 	 -16.00000000 
87 	 -16.00000000 
88 	 -16.00000000 
89 	 -16.00000000 
90 	 -16.00000000 
91 	 -16.00000000 
92 	 -16.00000000 
93 	 -16.00000000 
94 	 -16.00000000 
95 	 -16.00000000 
96 	 -16.00000000 
97 	 -16.00000000 
98 	 -16.00000000 
99 	 -16.00000000 
